Geneid,BT549,CaOV3,EEC16,EFO27,ES2,FT246,FT33,GTFR230,HEY,IOSE11,IOSE4,JHOC5,MCAS,MCF10A,MCF7,OAW42,RMGII,UWB1_289,VOA1056,Kuramochi
ENSG00000271671.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243547.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000278103.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241815.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199286.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269028.3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000218754.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241018.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176243.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080224.17,1,2,1,1,7,1,0,1,0,4,1,0,3,0,148,1,1,1,1,3
ENSG00000251172.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261292.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000113966.9,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,1
ENSG00000282527.1,9,8,28,12,44,1,0,23,10,22,17,18,7,24,5,31,16,13,13,52
ENSG00000080200.9,338,91,209,202,615,5,5,359,594,254,256,348,404,148,360,322,291,368,151,517
ENSG00000279658.1,101,101,233,235,213,9,7,197,252,204,168,311,149,91,110,53,123,120,112,188
ENSG00000170854.17,153,110,222,176,237,19,2,154,173,214,241,402,125,127,113,35,116,117,183,291
ENSG00000183185.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000250750.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213439.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196578.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249225.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251090.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248365.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231192.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236032.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233412.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249321.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249975.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248507.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251088.1,0,1,0,5,0,0,0,1,0,0,0,1,2,1,1,7,1,153,0,1
ENSG00000187900.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230301.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197938.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232535.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196098.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206536.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244653.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232382.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231861.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000080822.16,1,1,0,2,2,0,1,2,2,1,0,0,0,0,0,1,2,0,1,0
ENSG00000080819.6,0,2,0,4,0,1,0,2,2,1,0,4,0,0,0,3,1,2,1,2
ENSG00000248839.1,67,76,86,99,109,1,3,116,171,108,137,183,66,112,77,157,129,98,283,81
ENSG00000250562.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154165.4,0,0,0,5,0,0,0,0,0,0,0,80,0,0,0,0,0,0,26,0
ENSG00000240827.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244153.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000239445.5,0,2,10,2,21,2,3,5,2,11,7,2,2,5,1,50,24,8,49,1
ENSG00000064225.12,5301,2357,34629,15825,15304,128,484,8892,14818,17623,20652,23220,27579,3502,1777,1808,8479,38197,40877,16027
ENSG00000249274.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000057019.15,3,5,23,12,26,1,3,21,15,32,21,6,33,11,4,72,57,26,35,12
ENSG00000206712.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239462.1,0,3,23,17,25,4,3,2,25,15,5,102,19,0,0,0,15,819,37,40
ENSG00000207331.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240476.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275108.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241305.1,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0
ENSG00000240572.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243296.1,0,0,2,0,0,0,0,7,4,0,1,5,5,1,0,0,0,29,5,0
ENSG00000243089.1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000244464.1,0,0,0,1,0,0,0,5,1,1,1,9,0,0,0,0,0,7,3,1
ENSG00000144810.15,2,2,28,15,145,10,8,31,8,14,18,11,4,5,2,11,1,52,17,21
ENSG00000273374.1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184220.11,5,2,3409,13,96,19,13,66,6369,3034,3742,11,1560,2100,601,5,14,2788,170,4963
ENSG00000168386.18,53,209,20,33,141,1,8,79,154,28,26,176,24,26,75,28,50,126,12,70
ENSG00000264897.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235156.5,0,0,11,1,32,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0
ENSG00000277000.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243974.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000036054.12,0,1,8,2,28,0,1,5,0,2,0,0,1,2,0,1,8,2,2,0
ENSG00000114021.11,46,18,20,9,79,0,0,114,39,48,27,6,44,32,14,31,49,7,27,34
ENSG00000154174.7,66,19,59,107,46,2,0,28,87,63,94,36,36,72,19,25,57,35,37,51
ENSG00000206535.7,35,52,30,27,99,0,1,44,19,36,32,25,13,18,25,44,28,57,9,48
ENSG00000181458.10,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
ENSG00000144820.7,0,0,3,0,4,3,0,0,1,0,0,1,0,0,2,0,1,0,1,3
ENSG00000252989.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243495.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114354.13,0,2,3,0,0,0,2,4,6,4,1,3,4,2,0,2,16,5,1,5
ENSG00000154175.16,21,8,33,6,11,3,1,22,154,50,26,7,8,4,1,13,441,8,10,31
ENSG00000213431.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201642.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242573.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000081148.11,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0
ENSG00000138468.15,7,1,1,2,1,2,2,2,1,2,1,3,2,2,1,4,4,2,1,4
ENSG00000241738.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000232830.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201554.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175841.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174173.6,4,1,1,0,2,1,0,4,1,0,2,0,2,0,2,1,1,0,2,1
ENSG00000081154.11,370,193,254,261,543,1,1,490,513,340,260,254,565,134,241,296,390,325,373,539
ENSG00000242299.1,9,4,11,15,3,1,0,25,24,5,14,13,12,10,16,24,19,15,16,13
ENSG00000243396.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252348.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212319.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000201511.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000066422.4,34,49,54,39,65,0,0,76,69,34,47,70,82,59,56,173,21,44,59,62
ENSG00000201121.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256628.3,50,76,38,95,84,5,6,77,214,56,31,46,119,37,104,118,44,88,36,82
ENSG00000114391.12,34,15,31,16,28,0,6,71,92,78,31,21,89,39,38,45,97,45,44,46
ENSG00000244119.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182504.10,1,2,1,4,3,1,0,0,0,0,2,1,0,2,27,5,1,3,0,1
ENSG00000144815.15,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,1,1,0,2
ENSG00000249474.1,37,64,170,60,76,7,5,123,215,147,111,103,4,78,17,91,45,23,30,138
ENSG00000144802.11,4,0,4,1,0,0,0,4,0,2,1,2,2,0,0,0,11,0,0,1
ENSG00000214407.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0
ENSG00000202177.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241280.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170044.8,0,0,1,1,3,0,2,1,0,0,3,18,2,1,15,26,2315,1,49,1
ENSG00000241754.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000201065.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201922.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236691.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265328.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000243195.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214405.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243635.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000170017.12,19,1,10,30,10,2,7,19,19,17,13,4,24,14,7,6,28,5,18,2
ENSG00000114423.18,2,0,2,2,2,1,1,0,6,2,2,4,2,1,1,4,2,3,6,2
ENSG00000244652.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200610.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000200361.1,0,0,5,0,1,0,0,1,0,1,1,0,0,1,0,9,0,0,1,0
ENSG00000242759.6,2,0,4,0,0,1,0,6,0,3,1,0,0,1,55,41,2,2,0,2
ENSG00000239997.1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
ENSG00000241787.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239632.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242214.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242836.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249580.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243658.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240034.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250630.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239586.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240796.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252626.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239455.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243701.5,3,5,5,4,2,0,0,5,1,3,6,1,0,4,2,0,1,1,2,5
ENSG00000239828.6,241,4,18,5,3,1,1,27,9,71,31,4,4,42,4,1,1,2,3,14
ENSG00000241218.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272597.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138483.2,0,1,1,0,1,0,0,2,1,1,1,0,1,1,3,0,0,0,0,0
ENSG00000273125.1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0
ENSG00000114439.18,3,1,3,4,7,2,1,3,5,4,3,2,4,0,42,2,8,4,0,5
ENSG00000241469.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
ENSG00000240423.1,0,1,1,2,3,0,0,2,0,0,0,0,0,0,14,0,0,7,0,10
ENSG00000279277.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196776.14,0,0,1,2,1,2,0,4,7,2,0,0,2,1,3,2,4,2,1,6
ENSG00000271856.1,0,4,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,1,0
ENSG00000114446.4,1,1,0,0,1,3,2,0,1,1,3,2,0,0,0,0,2,3,1,1
ENSG00000114455.13,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2
ENSG00000243188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144821.9,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
ENSG00000241634.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163507.13,2,2,1,1,5,0,1,4,7,2,3,0,2,0,5,26,1,4,3,1
ENSG00000202379.1,1,0,0,2,2,0,0,4,1,0,2,1,0,0,1,0,1,0,1,0
ENSG00000276763.1,1,3,0,4,7,0,1,4,1,1,1,3,0,1,2,0,0,1,1,2
ENSG00000198919.12,0,2,5,2,6,0,0,6,5,0,7,3,1,2,3,2,2,1,2,4
ENSG00000241777.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163515.6,0,3,0,0,1,0,0,0,0,1,0,0,1,0,4,0,2,0,0,2
ENSG00000163519.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000138472.10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114487.9,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
ENSG00000221633.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239314.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
ENSG00000241224.7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000261364.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214381.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252889.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239288.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163530.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000277635.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121570.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241257.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244561.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000230618.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228980.3,1,0,0,0,0,0,0,3,1,1,0,0,2,1,0,0,0,0,1,0
ENSG00000244196.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265956.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242029.1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
ENSG00000271249.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214380.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243945.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240895.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244722.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201426.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206532.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190,0,0,1,0,19
ENSG00000242242.5,1,1,0,1,1,0,1,3,0,0,1,2,1,0,442,0,1,0,0,45
ENSG00000177707.10,4,1,2,8,4,0,1,2,6,5,4,2,0,0,0,1,7,2,4,2
ENSG00000153283.12,2,3,2,209,4,0,5,11,2,6,6,506,1607,57,84,66,1119,2795,1729,779
ENSG00000239311.1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000244142.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240787.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177494.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,11,1,1
ENSG00000244720.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240891.7,0,0,3,0,2,0,0,2,3,4,2,2,1,3,0,0,1,2,2,3
ENSG00000240766.1,1,0,0,4,3,0,0,3,4,1,0,3,0,0,1,0,0,3,0,1
ENSG00000144824.20,17,1,10,27,14,0,1,27,6,18,21,14,7,37,4,6,12,76,9,39
ENSG00000144827.8,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0
ENSG00000144834.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000239439.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176040.13,0,0,1,1,1,0,0,0,5,0,0,5,5,1,13,0,1,1,1,0
ENSG00000114529.12,0,0,1,1,0,0,0,1,0,0,1,0,1,35,0,0,2,0,0,25
ENSG00000207940.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174500.12,55,39,267,362,141,0,1,126,370,113,91,133,342,132,87,47,66,114,110,143
ENSG00000261488.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172139.14,14,6,33,71,43,0,0,19,272,33,14,134,157,36,10,10,71,30,34,50
ENSG00000244144.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239482.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ENSG00000283669.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000091972.18,1,0,5,0,0,0,0,0,0,7,3,0,0,0,0,3,516,0,2,0
ENSG00000243081.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1
ENSG00000186265.9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,37,0,0,1
ENSG00000242525.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ENSG00000279349.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144848.10,2,6,3,7,5,1,0,9,10,6,7,0,12,3,5,2,16,8,2,6
ENSG00000138459.8,15,49,29,40,42,3,1,35,79,25,14,25,44,10,28,27,9,33,9,37
ENSG00000091986.15,48,104,102,5,21,3,7,30,39,142,27,8,6,23,1,2,2,3,4,117
ENSG00000242308.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240893.1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10,0,0,0,0,0
ENSG00000242770.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000206531.10,0,0,0,0,1,0,0,0,5,2,0,0,19,3,18,0,0,0,1,16
ENSG00000163606.10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,6
ENSG00000272844.1,52,65,51,82,143,0,0,73,136,52,67,108,123,64,45,53,89,101,29,222
ENSG00000163607.15,1038,916,782,677,1764,9,17,1798,2263,830,883,1076,1704,947,1082,1147,1047,1367,752,2067
ENSG00000163608.14,114,177,148,178,398,2,3,312,329,116,147,192,295,200,126,129,346,186,107,799
ENSG00000240057.5,41,42,28,48,55,9,13,64,83,36,46,34,85,56,49,63,54,60,32,216
ENSG00000243483.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241219.1,2,7,8,6,16,0,0,16,22,7,7,12,5,2,9,2,10,11,5,26
ENSG00000243795.1,1,1,3,2,7,0,1,3,8,3,0,6,6,3,0,0,3,8,0,48
ENSG00000144857.14,9,5,9,15,15,0,0,18,3,2,3,1,3,16,6,5,7,0,10,277
ENSG00000206530.10,15,2,32,12,30,0,1,3,0,0,3,3,1,58,7,7,26,3,11,3017
ENSG00000240751.1,0,5,0,3,1,0,0,2,0,3,3,0,1,3,3,0,1,0,0,0
ENSG00000243849.1,21,41,9,50,56,2,0,52,14,19,37,27,12,21,61,18,13,10,13,46
ENSG00000275670.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163611.11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
ENSG00000072858.10,1,4,0,1,2,0,0,11,13,6,2,1,0,4,5,3,8,5,6,13
ENSG00000239453.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0
ENSG00000265253.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241529.3,2,3,0,0,1,1,0,0,3,1,1,0,1,2,0,1,0,1,0,3
ENSG00000176542.9,0,0,1,1,0,0,1,0,0,2,0,0,0,1,38,0,3,0,1,1
ENSG00000121579.12,4,2,1,5,6,1,3,7,9,2,5,1,11,2,3,2,12,9,1,10
ENSG00000239280.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242659.1,24,63,69,51,58,1,1,84,85,98,58,60,75,49,82,157,113,111,35,134
ENSG00000114573.9,1,2,4,2,0,1,2,2,0,2,1,2,3,0,1,1,10,1,0,3
ENSG00000178075.19,5,0,2,0,1,0,0,3,4,0,1,1,0,1,2,5,7,1,3,2
ENSG00000240776.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000241889.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240375.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273394.1,0,5,2,0,1,0,0,0,1,3,1,2,0,0,0,6,17,1,0,6
ENSG00000184307.14,38,13,24,53,27,0,0,3,43,21,12,66,32,29,30,76,68,40,45,57
ENSG00000163617.10,8,20,3,2,2,0,0,0,10,1,0,17,3,3,0,13,12,13,2,10
ENSG00000270880.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151576.10,82,82,77,178,124,6,0,70,174,103,77,133,90,90,134,251,146,165,130,137
ENSG00000240912.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151577.12,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000241490.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000240487.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000174255.6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
ENSG00000181847.11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2
ENSG00000259976.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181722.16,0,18,1,2,5,3,3,0,4,1,4,0,1,4,3,0,2,1,3,5
ENSG00000284134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241560.5,1,7,3,10,5,18,16,1,20,13,6,42,2,3,4,8,11,19,2,4
ENSG00000242290.2,2,25,0,5,6,10,5,2,8,9,3,77,2,1,5,6,11,17,9,20
ENSG00000241295.1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1
ENSG00000264623.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239946.1,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
ENSG00000240002.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242767.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
